Episode,ClassId,SurvivalTime,DamageTaken,AvgDistance,IsWin,SkillId,CastCount,HitCount,TotalDamage,ChargeAttempt,ChargeSuccess,CcAttempt,CcSuccess
3750,1,37.02,232.00,2.74,0,7,22,19,95.00,0,0,0,0
3751,0,18.76,131.25,2.89,1,6,3,3,150.00,3,3,3,3
3751,0,18.76,131.25,2.89,1,2,6,2,20.00,0,0,0,0
3751,0,18.76,131.25,2.89,1,3,4,1,30.00,4,4,4,1
3751,0,18.76,131.25,2.89,1,1,23,4,80.00,0,0,0,0
3751,1,18.76,240.00,2.89,0,7,9,7,35.00,0,0,0,0
3751,1,18.76,240.00,2.89,0,9,3,1,30.00,3,3,3,1
3751,1,18.76,240.00,2.89,0,8,3,0,0.00,0,0,0,0
3751,1,18.76,240.00,2.89,0,12,1,1,60.00,1,1,1,1
3752,0,32.02,194.25,5.00,1,3,6,1,30.00,6,5,6,1
3752,0,32.02,194.25,5.00,1,1,35,6,120.00,0,0,0,0
3752,0,32.02,194.25,5.00,1,6,4,2,100.00,4,4,4,2
3752,0,32.02,194.25,5.00,1,2,7,2,20.00,0,0,0,0
3752,1,32.02,232.00,5.00,0,12,2,2,120.00,2,2,2,2
3752,1,32.02,232.00,5.00,0,8,5,0,0.00,0,0,0,0
3752,1,32.02,232.00,5.00,0,9,6,1,30.00,6,6,6,1
3752,1,32.02,232.00,5.00,0,7,19,7,35.00,0,0,0,0
3753,0,39.86,252.00,3.71,0,1,43,3,60.00,0,0,0,0
3753,0,39.86,252.00,3.71,0,6,6,2,100.00,6,5,6,2
3753,0,39.86,252.00,3.71,0,2,12,5,50.00,0,0,0,0
3753,0,39.86,252.00,3.71,0,3,8,2,60.00,8,8,8,2
3753,1,39.86,216.00,3.71,1,12,4,1,60.00,4,2,4,1
3753,1,39.86,216.00,3.71,1,9,9,3,90.00,9,9,9,3
3753,1,39.86,216.00,3.71,1,8,9,0,0.00,0,0,0,0
3753,1,39.86,216.00,3.71,1,7,28,17,85.00,0,0,0,0
3754,0,24.76,241.50,2.74,1,2,7,3,30.00,0,0,0,0
3754,0,24.76,241.50,2.74,1,3,5,1,30.00,5,5,5,1
3754,0,24.76,241.50,2.74,1,6,3,2,100.00,3,3,3,2
3754,0,24.76,241.50,2.74,1,1,22,5,100.00,0,0,0,0
3754,1,24.76,232.00,2.74,0,7,14,10,50.00,0,0,0,0
3754,1,24.76,232.00,2.74,0,9,4,2,60.00,4,4,4,2
3754,1,24.76,232.00,2.74,0,8,4,0,0.00,0,0,0,0
3754,1,24.76,232.00,2.74,0,12,2,2,120.00,2,2,2,2
3755,0,19.88,257.25,2.97,0,6,3,1,50.00,3,2,3,1
3755,0,19.88,257.25,2.97,0,2,7,2,20.00,0,0,0,0
3755,0,19.88,257.25,2.97,0,1,16,2,40.00,0,0,0,0
3755,0,19.88,257.25,2.97,0,3,4,0,0.00,4,4,4,0
3755,1,19.86,88.00,2.97,1,12,2,2,120.00,2,2,2,2
3755,1,19.86,88.00,2.97,1,8,4,0,0.00,0,0,0,0
3755,1,19.86,88.00,2.97,1,7,9,7,35.00,0,0,0,0
3755,1,19.86,88.00,2.97,1,9,4,2,60.00,4,4,4,2
3756,0,40.98,250.75,6.56,0,3,8,0,0.00,8,8,8,0
3756,0,40.98,250.75,6.56,0,6,6,0,0.00,6,5,6,0
3756,0,40.98,250.75,6.56,0,1,41,1,20.00,0,0,0,0
3756,0,40.98,250.75,6.56,0,2,11,0,0.00,0,0,0,0
3756,1,40.98,39.00,6.56,1,12,3,3,180.00,3,3,3,3
3756,1,40.98,39.00,6.56,1,8,8,0,0.00,0,0,0,0
3756,1,40.98,39.00,6.56,1,9,8,0,0.00,8,8,8,0
3756,1,40.98,39.00,6.56,1,7,25,7,35.00,0,0,0,0
3757,0,27.36,252.00,3.47,0,2,8,3,30.00,0,0,0,0
3757,0,27.36,252.00,3.47,0,6,4,2,100.00,4,3,4,2
3757,0,27.36,252.00,3.47,0,1,31,3,60.00,0,0,0,0
3757,0,27.36,252.00,3.47,0,3,6,1,30.00,6,5,6,1
3757,1,27.34,176.00,3.47,1,7,18,12,60.00,0,0,0,0
3757,1,27.34,176.00,3.47,1,9,6,2,60.00,6,6,6,2
3757,1,27.34,176.00,3.47,1,8,6,0,0.00,0,0,0,0
3757,1,27.34,176.00,3.47,1,12,3,1,60.00,3,3,3,1
3758,0,22.30,236.25,3.04,1,6,4,2,100.00,4,4,4,2
3758,0,22.30,236.25,3.04,1,3,5,1,30.00,5,5,5,1
3758,0,22.30,236.25,3.04,1,2,8,3,30.00,0,0,0,0
3758,0,22.30,236.25,3.04,1,1,17,6,120.00,0,0,0,0
3758,1,22.30,264.00,3.04,0,9,4,2,60.00,4,4,4,2
3758,1,22.30,264.00,3.04,0,12,2,2,120.00,2,2,2,2
3758,1,22.30,264.00,3.04,0,7,11,9,45.00,0,0,0,0
3758,1,22.30,264.00,3.04,0,8,3,0,0.00,0,0,0,0
3759,0,40.98,256.00,5.19,0,6,6,0,0.00,6,5,6,0
3759,0,40.98,256.00,5.19,0,1,40,1,20.00,0,0,0,0
3759,0,40.98,256.00,5.19,0,3,7,0,0.00,7,6,7,0
3759,0,40.98,256.00,5.19,0,2,12,0,0.00,0,0,0,0
3759,1,40.98,39.00,5.19,1,12,3,3,180.00,3,3,3,3
3759,1,40.98,39.00,5.19,1,7,25,8,40.00,0,0,0,0
3759,1,40.98,39.00,5.19,1,9,8,0,0.00,8,8,8,0
3759,1,40.98,39.00,5.19,1,8,7,0,0.00,0,0,0,0
3760,0,29.92,136.50,4.27,1,2,9,4,40.00,0,0,0,0
3760,0,29.92,136.50,4.27,1,3,6,1,30.00,6,6,6,1
3760,0,29.92,136.50,4.27,1,1,33,5,100.00,0,0,0,0
3760,0,29.92,136.50,4.27,1,6,4,2,100.00,4,4,4,2
3760,1,29.92,232.00,4.27,0,8,5,0,0.00,0,0,0,0
3760,1,29.92,232.00,4.27,0,12,2,1,60.00,2,1,2,1
3760,1,29.92,232.00,4.27,0,7,18,8,40.00,0,0,0,0
3760,1,29.92,232.00,4.27,0,9,5,1,30.00,5,5,5,1
3761,0,11.36,120.75,1.76,1,3,3,1,30.00,3,3,3,1
3761,0,11.36,120.75,1.76,1,6,2,2,100.00,2,2,2,2
3761,0,11.36,120.75,1.76,1,2,4,3,30.00,0,0,0,0
3761,0,11.36,120.75,1.76,1,1,10,6,120.00,0,0,0,0
3761,1,11.36,232.00,1.76,0,9,2,1,30.00,2,2,2,1
3761,1,11.36,232.00,1.76,0,8,3,0,0.00,0,0,0,0
3761,1,11.36,232.00,1.76,0,12,1,1,60.00,1,1,1,1
3761,1,11.36,232.00,1.76,0,7,5,5,25.00,0,0,0,0
3762,0,37.86,252.00,4.33,0,6,5,3,150.00,5,4,5,3
3762,0,37.86,252.00,4.33,0,3,6,1,30.00,6,6,6,1
3762,0,37.86,252.00,4.33,0,1,35,3,60.00,0,0,0,0
3762,0,37.86,252.00,4.33,0,2,10,1,10.00,0,0,0,0
3762,1,37.86,200.00,4.33,1,8,7,0,0.00,0,0,0,0
3762,1,37.86,200.00,4.33,1,7,21,11,55.00,0,0,0,0
3762,1,37.86,200.00,4.33,1,12,3,3,180.00,3,3,3,3
3762,1,37.86,200.00,4.33,1,9,6,0,0.00,6,6,6,0
3763,0,40.10,225.75,4.47,1,1,41,1,20.00,0,0,0,0
3763,0,40.10,225.75,4.47,1,3,7,2,60.00,7,7,7,2
3763,0,40.10,225.75,4.47,1,2,11,3,30.00,0,0,0,0
3763,0,40.10,225.75,4.47,1,6,5,3,150.00,5,5,5,3
3763,1,40.10,248.00,4.47,0,9,6,1,30.00,6,6,6,1
3763,1,40.10,248.00,4.47,0,8,7,0,0.00,0,0,0,0
3763,1,40.10,248.00,4.47,0,7,23,13,65.00,0,0,0,0
3763,1,40.10,248.00,4.47,0,12,3,2,120.00,3,2,3,2
3764,0,40.48,259.25,4.74,0,1,39,1,20.00,0,0,0,0
3764,0,40.48,259.25,4.74,0,6,5,2,100.00,5,5,5,2
3764,0,40.48,259.25,4.74,0,2,12,2,20.00,0,0,0,0
3764,0,40.48,259.25,4.74,0,3,7,0,0.00,7,5,7,0
3764,1,40.48,123.50,4.74,1,9,7,0,0.00,7,7,7,0
3764,1,40.48,123.50,4.74,1,12,3,3,180.00,3,3,3,3
3764,1,40.48,123.50,4.74,1,8,7,0,0.00,0,0,0,0
3764,1,40.48,123.50,4.74,1,7,24,11,55.00,0,0,0,0
3765,0,23.40,252.00,3.61,0,6,3,1,50.00,3,2,3,1
3765,0,23.40,252.00,3.61,0,2,8,2,20.00,0,0,0,0
3765,0,23.40,252.00,3.61,0,3,5,1,30.00,5,5,5,1
3765,0,23.40,252.00,3.61,0,1,21,2,40.00,0,0,0,0
3765,1,23.40,112.00,3.61,1,9,5,2,60.00,5,5,5,2
3765,1,23.40,112.00,3.61,1,7,15,11,55.00,0,0,0,0
3765,1,23.40,112.00,3.61,1,8,4,0,0.00,0,0,0,0
3765,1,23.40,112.00,3.61,1,12,2,2,120.00,2,2,2,2
3766,0,41.48,252.75,6.55,0,3,8,0,0.00,8,7,8,0
3766,0,41.48,252.75,6.55,0,1,45,1,20.00,0,0,0,0
3766,0,41.48,252.75,6.55,0,2,11,0,0.00,0,0,0,0
3766,0,41.48,252.75,6.55,0,6,5,1,50.00,5,5,5,1
3766,1,41.48,90.50,6.55,1,7,24,5,25.00,0,0,0,0
3766,1,41.48,90.50,6.55,1,8,8,0,0.00,0,0,0,0
3766,1,41.48,90.50,6.55,1,9,8,0,0.00,8,8,8,0
3766,1,41.48,90.50,6.55,1,12,3,3,180.00,3,3,3,3
3767,0,18.62,94.50,2.98,1,6,3,2,100.00,3,3,3,2
3767,0,18.62,94.50,2.98,1,1,21,5,100.00,0,0,0,0
3767,0,18.62,94.50,2.98,1,2,6,2,20.00,0,0,0,0
3767,0,18.62,94.50,2.98,1,3,4,2,60.00,4,3,4,2
3767,1,18.62,240.00,2.98,0,9,4,0,0.00,4,4,4,0
3767,1,18.62,240.00,2.98,0,8,3,0,0.00,0,0,0,0
3767,1,18.62,240.00,2.98,0,12,1,1,60.00,1,1,1,1
3767,1,18.62,240.00,2.98,0,7,9,6,30.00,0,0,0,0
3768,0,37.34,299.25,3.32,0,3,7,0,0.00,7,7,7,0
3768,0,37.34,299.25,3.32,0,6,4,3,150.00,4,4,4,3
3768,0,37.34,299.25,3.32,0,1,38,2,40.00,0,0,0,0
3768,0,37.34,299.25,3.32,0,2,11,1,10.00,0,0,0,0
3768,1,37.32,160.00,3.32,1,9,6,1,30.00,6,6,6,1
3768,1,37.32,160.00,3.32,1,12,3,2,120.00,3,3,3,2
3768,1,37.32,160.00,3.32,1,7,20,15,75.00,0,0,0,0
3768,1,37.32,160.00,3.32,1,8,6,0,0.00,0,0,0,0
3769,0,40.80,259.25,6.05,0,3,8,0,0.00,8,8,8,0
3769,0,40.80,259.25,6.05,0,6,6,0,0.00,6,6,6,0
3769,0,40.80,259.25,6.05,0,1,43,0,0.00,0,0,0,0
3769,0,40.80,259.25,6.05,0,2,14,1,10.00,0,0,0,0
3769,1,40.78,19.50,6.05,1,9,9,0,0.00,9,9,9,0
3769,1,40.78,19.50,6.05,1,7,27,5,25.00,0,0,0,0
3769,1,40.78,19.50,6.05,1,12,3,3,180.00,3,3,3,3
3769,1,40.78,19.50,6.05,1,8,8,0,0.00,0,0,0,0
3770,0,31.14,283.50,3.84,0,2,10,2,20.00,0,0,0,0
3770,0,31.14,283.50,3.84,0,1,35,5,100.00,0,0,0,0
3770,0,31.14,283.50,3.84,0,3,6,1,30.00,6,6,6,1
3770,0,31.14,283.50,3.84,0,6,4,1,50.00,4,4,4,1
3770,1,31.12,160.00,3.84,1,8,6,0,0.00,0,0,0,0
3770,1,31.12,160.00,3.84,1,9,6,1,30.00,6,6,6,1
3770,1,31.12,160.00,3.84,1,12,3,2,120.00,3,3,3,2
3770,1,31.12,160.00,3.84,1,7,19,12,60.00,0,0,0,0
3771,0,27.72,252.00,3.50,0,6,3,1,50.00,3,3,3,1
3771,0,27.72,252.00,3.50,0,1,25,5,100.00,0,0,0,0
3771,0,27.72,252.00,3.50,0,2,7,1,10.00,0,0,0,0
3771,0,27.72,252.00,3.50,0,3,4,1,30.00,4,3,4,1
3771,1,27.72,152.00,3.50,1,12,2,2,120.00,2,2,2,2
3771,1,27.72,152.00,3.50,1,9,5,2,60.00,5,5,5,2
3771,1,27.72,152.00,3.50,1,8,5,0,0.00,0,0,0,0
3771,1,27.72,152.00,3.50,1,7,15,11,55.00,0,0,0,0
3772,0,32.32,215.25,3.32,1,3,7,0,0.00,7,6,7,0
3772,0,32.32,215.25,3.32,1,1,34,4,80.00,0,0,0,0
3772,0,32.32,215.25,3.32,1,6,5,3,150.00,5,5,5,3
3772,0,32.32,215.25,3.32,1,2,10,4,40.00,0,0,0,0
3772,1,32.32,232.00,3.32,0,9,6,1,30.00,6,6,6,1
3772,1,32.32,232.00,3.32,0,8,6,0,0.00,0,0,0,0
3772,1,32.32,232.00,3.32,0,7,20,11,55.00,0,0,0,0
3772,1,32.32,232.00,3.32,0,12,2,2,120.00,2,2,2,2
3773,0,17.50,99.75,2.85,1,3,3,1,30.00,3,3,3,1
3773,0,17.50,99.75,2.85,1,2,6,2,20.00,0,0,0,0
3773,0,17.50,99.75,2.85,1,1,19,5,100.00,0,0,0,0
3773,0,17.50,99.75,2.85,1,6,3,2,100.00,3,3,3,2
3773,1,17.50,240.00,2.85,0,9,4,0,0.00,4,4,4,0
3773,1,17.50,240.00,2.85,0,7,11,7,35.00,0,0,0,0
3773,1,17.50,240.00,2.85,0,12,2,1,60.00,2,1,2,1
3773,1,17.50,240.00,2.85,0,8,3,0,0.00,0,0,0,0
3774,0,40.48,254.00,5.39,0,6,5,2,100.00,5,5,5,2
3774,0,40.48,254.00,5.39,0,1,42,0,0.00,0,0,0,0
3774,0,40.48,254.00,5.39,0,3,7,1,30.00,7,7,7,1
3774,0,40.48,254.00,5.39,0,2,11,2,20.00,0,0,0,0
3774,1,40.48,131.50,5.39,1,12,3,3,180.00,3,3,3,3
3774,1,40.48,131.50,5.39,1,9,7,0,0.00,7,6,7,0
3774,1,40.48,131.50,5.39,1,7,22,10,50.00,0,0,0,0
3774,1,40.48,131.50,5.39,1,8,6,0,0.00,0,0,0,0
3775,0,40.48,259.25,4.82,0,6,6,2,100.00,6,6,6,2
3775,0,40.48,259.25,4.82,0,3,8,1,30.00,8,8,8,1
3775,0,40.48,259.25,4.82,0,1,39,5,100.00,0,0,0,0
3775,0,40.48,259.25,4.82,0,2,12,1,10.00,0,0,0,0
3775,1,40.48,203.50,4.82,1,9,8,0,0.00,8,8,8,0
3775,1,40.48,203.50,4.82,1,8,8,0,0.00,0,0,0,0
3775,1,40.48,203.50,4.82,1,7,25,11,55.00,0,0,0,0
3775,1,40.48,203.50,4.82,1,12,3,3,180.00,3,3,3,3
3776,0,40.36,252.00,5.71,0,1,43,3,60.00,0,0,0,0
3776,0,40.36,252.00,5.71,0,6,5,1,50.00,5,3,5,1
3776,0,40.36,252.00,5.71,0,3,6,1,30.00,6,6,6,1
3776,0,40.36,252.00,5.71,0,2,11,3,30.00,0,0,0,0
3776,1,40.36,136.00,5.71,1,9,7,1,30.00,7,7,7,1
3776,1,40.36,136.00,5.71,1,7,24,5,25.00,0,0,0,0
3776,1,40.36,136.00,5.71,1,12,3,3,180.00,3,3,3,3
3776,1,40.36,136.00,5.71,1,8,7,0,0.00,0,0,0,0
3777,0,28.10,257.25,5.33,0,6,4,1,50.00,4,3,4,1
3777,0,28.10,257.25,5.33,0,1,25,3,60.00,0,0,0,0
3777,0,28.10,257.25,5.33,0,2,8,1,10.00,0,0,0,0
3777,0,28.10,257.25,5.33,0,3,5,0,0.00,5,5,5,0
3777,1,28.08,96.00,5.33,1,9,6,1,30.00,6,6,6,1
3777,1,28.08,96.00,5.33,1,7,19,7,35.00,0,0,0,0
3777,1,28.08,96.00,5.33,1,12,3,2,120.00,3,3,3,2
3777,1,28.08,96.00,5.33,1,8,6,0,0.00,0,0,0,0
3778,0,30.30,278.25,3.91,0,1,32,3,60.00,0,0,0,0
3778,0,30.30,278.25,3.91,0,6,4,2,100.00,4,4,4,2
3778,0,30.30,278.25,3.91,0,3,6,1,30.00,6,5,6,1
3778,0,30.30,278.25,3.91,0,2,8,2,20.00,0,0,0,0
3778,1,30.28,168.00,3.91,1,12,3,2,120.00,3,3,3,2
3778,1,30.28,168.00,3.91,1,9,6,1,30.00,6,5,6,1
3778,1,30.28,168.00,3.91,1,8,5,0,0.00,0,0,0,0
3778,1,30.28,168.00,3.91,1,7,18,11,55.00,0,0,0,0
3779,0,42.48,256.75,7.39,0,1,48,0,0.00,0,0,0,0
3779,0,42.48,256.75,7.39,0,6,7,0,0.00,7,6,7,0
3779,0,42.48,256.75,7.39,0,2,13,0,0.00,0,0,0,0
3779,0,42.48,256.75,7.39,0,3,8,0,0.00,8,8,8,0
3779,1,42.48,57.50,7.39,1,7,31,1,5.00,0,0,0,0
3779,1,42.48,57.50,7.39,1,8,8,0,0.00,0,0,0,0
3779,1,42.48,57.50,7.39,1,9,8,0,0.00,8,8,8,0
3779,1,42.48,57.50,7.39,1,12,3,3,180.00,3,3,3,3
3780,0,40.98,256.00,5.07,0,6,5,1,50.00,5,5,5,1
3780,0,40.98,256.00,5.07,0,2,13,1,10.00,0,0,0,0
3780,0,40.98,256.00,5.07,0,1,37,1,20.00,0,0,0,0
3780,0,40.98,256.00,5.07,0,3,8,0,0.00,8,8,8,0
3780,1,40.98,87.00,5.07,1,8,6,0,0.00,0,0,0,0
3780,1,40.98,87.00,5.07,1,9,7,0,0.00,7,7,7,0
3780,1,40.98,87.00,5.07,1,12,3,3,180.00,3,3,3,3
3780,1,40.98,87.00,5.07,1,7,23,8,40.00,0,0,0,0
3781,0,40.98,256.00,5.95,0,2,12,2,20.00,0,0,0,0
3781,0,40.98,256.00,5.95,0,1,39,2,40.00,0,0,0,0
3781,0,40.98,256.00,5.95,0,6,5,1,50.00,5,5,5,1
3781,0,40.98,256.00,5.95,0,3,8,0,0.00,8,8,8,0
3781,1,40.98,111.00,5.95,1,12,3,3,180.00,3,3,3,3
3781,1,40.98,111.00,5.95,1,9,8,0,0.00,8,8,8,0
3781,1,40.98,111.00,5.95,1,7,29,8,40.00,0,0,0,0
3781,1,40.98,111.00,5.95,1,8,7,0,0.00,0,0,0,0
3782,0,41.48,258.00,5.64,0,6,6,1,50.00,6,6,6,1
3782,0,41.48,258.00,5.64,0,1,48,2,40.00,0,0,0,0
3782,0,41.48,258.00,5.64,0,2,14,0,0.00,0,0,0,0
3782,0,41.48,258.00,5.64,0,3,9,1,30.00,9,9,9,1
3782,1,41.48,130.50,5.64,1,9,8,0,0.00,8,8,8,0
3782,1,41.48,130.50,5.64,1,8,8,0,0.00,0,0,0,0
3782,1,41.48,130.50,5.64,1,7,26,6,30.00,0,0,0,0
3782,1,41.48,130.50,5.64,1,12,3,3,180.00,3,3,3,3
3783,0,18.26,136.50,3.24,1,2,6,3,30.00,0,0,0,0
3783,0,18.26,136.50,3.24,1,3,3,2,60.00,3,3,3,2
3783,0,18.26,136.50,3.24,1,6,3,2,100.00,3,3,3,2
3783,0,18.26,136.50,3.24,1,1,18,4,80.00,0,0,0,0
3783,1,18.26,232.00,3.24,0,9,4,1,30.00,4,4,4,1
3783,1,18.26,232.00,3.24,0,12,2,1,60.00,2,1,2,1
3783,1,18.26,232.00,3.24,0,7,11,8,40.00,0,0,0,0
3783,1,18.26,232.00,3.24,0,8,3,0,0.00,0,0,0,0
3784,0,41.48,252.75,7.10,0,1,43,0,0.00,0,0,0,0
3784,0,41.48,252.75,7.10,0,6,6,0,0.00,6,6,6,0
3784,0,41.48,252.75,7.10,0,2,12,0,0.00,0,0,0,0
3784,0,41.48,252.75,7.10,0,3,9,0,0.00,9,9,9,0
3784,1,41.48,34.50,7.10,1,7,32,5,25.00,0,0,0,0
3784,1,41.48,34.50,7.10,1,9,9,0,0.00,9,9,9,0
3784,1,41.48,34.50,7.10,1,12,4,3,180.00,4,4,4,3
3784,1,41.48,34.50,7.10,1,8,10,0,0.00,0,0,0,0
3785,0,36.22,220.50,3.67,1,3,7,0,0.00,7,7,7,0
3785,0,36.22,220.50,3.67,1,1,38,4,80.00,0,0,0,0
3785,0,36.22,220.50,3.67,1,6,4,3,150.00,4,4,4,3
3785,0,36.22,220.50,3.67,1,2,11,3,30.00,0,0,0,0
3785,1,36.22,232.00,3.67,0,9,7,2,60.00,7,7,7,2
3785,1,36.22,232.00,3.67,0,7,25,18,90.00,0,0,0,0
3785,1,36.22,232.00,3.67,0,8,7,0,0.00,0,0,0,0
3785,1,36.22,232.00,3.67,0,12,3,1,60.00,3,2,3,1
3786,0,22.16,136.50,2.92,1,6,4,2,100.00,4,4,4,2
3786,0,22.16,136.50,2.92,1,2,8,3,30.00,0,0,0,0
3786,0,22.16,136.50,2.92,1,1,29,6,120.00,0,0,0,0
3786,0,22.16,136.50,2.92,1,3,5,1,30.00,5,5,5,1
3786,1,22.16,264.00,2.92,0,9,5,1,30.00,5,4,5,1
3786,1,22.16,264.00,2.92,0,12,2,1,60.00,2,2,2,1
3786,1,22.16,264.00,2.92,0,7,12,8,40.00,0,0,0,0
3786,1,22.16,264.00,2.92,0,8,4,0,0.00,0,0,0,0
3787,0,41.48,258.00,5.90,0,1,40,3,60.00,0,0,0,0
3787,0,41.48,258.00,5.90,0,3,7,2,60.00,7,7,7,2
3787,0,41.48,258.00,5.90,0,2,13,1,10.00,0,0,0,0
3787,0,41.48,258.00,5.90,0,6,4,1,50.00,4,3,4,1
3787,1,41.48,178.50,5.90,1,7,22,6,30.00,0,0,0,0
3787,1,41.48,178.50,5.90,1,9,6,0,0.00,6,6,6,0
3787,1,41.48,178.50,5.90,1,12,3,3,180.00,3,3,3,3
3787,1,41.48,178.50,5.90,1,8,7,0,0.00,0,0,0,0
3788,0,31.54,252.00,5.94,0,3,6,0,0.00,6,5,6,0
3788,0,31.54,252.00,5.94,0,2,9,2,20.00,0,0,0,0
3788,0,31.54,252.00,5.94,0,1,28,1,20.00,0,0,0,0
3788,0,31.54,252.00,5.94,0,6,3,1,50.00,3,3,3,1
3788,1,31.52,72.00,5.94,1,9,7,1,30.00,7,7,7,1
3788,1,31.52,72.00,5.94,1,12,3,2,120.00,3,3,3,2
3788,1,31.52,72.00,5.94,1,7,19,6,30.00,0,0,0,0
3788,1,31.52,72.00,5.94,1,8,6,0,0.00,0,0,0,0
3789,0,41.98,260.00,6.73,0,1,40,0,0.00,0,0,0,0
3789,0,41.98,260.00,6.73,0,2,12,0,0.00,0,0,0,0
3789,0,41.98,260.00,6.73,0,6,5,1,50.00,5,5,5,1
3789,0,41.98,260.00,6.73,0,3,7,0,0.00,7,7,7,0
3789,1,41.98,86.00,6.73,1,8,7,0,0.00,0,0,0,0
3789,1,41.98,86.00,6.73,1,7,25,4,20.00,0,0,0,0
3789,1,41.98,86.00,6.73,1,12,3,3,180.00,3,3,3,3
3789,1,41.98,86.00,6.73,1,9,7,0,0.00,7,7,7,0
3790,0,41.98,254.75,7.42,0,1,49,0,0.00,0,0,0,0
3790,0,41.98,254.75,7.42,0,2,16,0,0.00,0,0,0,0
3790,0,41.98,254.75,7.42,0,3,9,0,0.00,9,9,9,0
3790,0,41.98,254.75,7.42,0,6,7,0,0.00,7,5,7,0
3790,1,41.98,46.00,7.42,1,12,3,3,180.00,3,3,3,3
3790,1,41.98,46.00,7.42,1,9,7,0,0.00,7,7,7,0
3790,1,41.98,46.00,7.42,1,7,22,3,15.00,0,0,0,0
3790,1,41.98,46.00,7.42,1,8,6,0,0.00,0,0,0,0
3791,0,42.48,256.75,7.16,0,3,8,0,0.00,8,8,8,0
3791,0,42.48,256.75,7.16,0,2,13,0,0.00,0,0,0,0
3791,0,42.48,256.75,7.16,0,1,39,0,0.00,0,0,0,0
3791,0,42.48,256.75,7.16,0,6,5,0,0.00,5,5,5,0
3791,1,42.48,57.50,7.16,1,8,8,0,0.00,0,0,0,0
3791,1,42.48,57.50,7.16,1,7,28,1,5.00,0,0,0,0
3791,1,42.48,57.50,7.16,1,12,3,3,180.00,3,3,3,3
3791,1,42.48,57.50,7.16,1,9,8,0,0.00,8,8,8,0
3792,0,38.02,215.25,4.23,1,1,34,2,40.00,0,0,0,0
3792,0,38.02,215.25,4.23,1,3,7,2,60.00,7,7,7,2
3792,0,38.02,215.25,4.23,1,2,13,3,30.00,0,0,0,0
3792,0,38.02,215.25,4.23,1,6,5,3,150.00,5,5,5,3
3792,1,38.02,240.00,4.23,0,7,18,11,55.00,0,0,0,0
3792,1,38.02,240.00,4.23,0,9,6,1,30.00,6,6,6,1
3792,1,38.02,240.00,4.23,0,12,2,2,120.00,2,2,2,2
3792,1,38.02,240.00,4.23,0,8,6,0,0.00,0,0,0,0
3793,0,23.02,252.00,2.73,0,6,3,2,100.00,3,3,3,2
3793,0,23.02,252.00,2.73,0,1,22,4,80.00,0,0,0,0
3793,0,23.02,252.00,2.73,0,2,8,1,10.00,0,0,0,0
3793,0,23.02,252.00,2.73,0,3,4,1,30.00,4,3,4,1
3793,1,23.02,176.00,2.73,1,12,2,2,120.00,2,2,2,2
3793,1,23.02,176.00,2.73,1,8,4,0,0.00,0,0,0,0
3793,1,23.02,176.00,2.73,1,7,13,11,55.00,0,0,0,0
3793,1,23.02,176.00,2.73,1,9,4,2,60.00,4,4,4,2
3794,0,28.58,189.00,3.44,1,6,4,2,100.00,4,4,4,2
3794,0,28.58,189.00,3.44,1,3,5,3,90.00,5,5,5,3
3794,0,28.58,189.00,3.44,1,1,27,3,60.00,0,0,0,0
3794,0,28.58,189.00,3.44,1,2,8,2,20.00,0,0,0,0
3794,1,28.58,232.00,3.44,0,8,6,0,0.00,0,0,0,0
3794,1,28.58,232.00,3.44,0,12,3,2,120.00,3,2,3,2
3794,1,28.58,232.00,3.44,0,7,16,12,60.00,0,0,0,0
3794,1,28.58,232.00,3.44,0,9,6,0,0.00,6,6,6,0
3795,0,40.98,261.25,5.28,0,3,8,0,0.00,8,7,8,0
3795,0,40.98,261.25,5.28,0,6,6,0,0.00,6,6,6,0
3795,0,40.98,261.25,5.28,0,2,11,0,0.00,0,0,0,0
3795,0,40.98,261.25,5.28,0,1,48,0,0.00,0,0,0,0
3795,1,40.98,23.00,5.28,1,12,3,3,180.00,3,3,3,3
3795,1,40.98,23.00,5.28,1,9,8,0,0.00,8,8,8,0
3795,1,40.98,23.00,5.28,1,8,8,0,0.00,0,0,0,0
3795,1,40.98,23.00,5.28,1,7,26,9,45.00,0,0,0,0
3796,0,41.98,254.75,7.49,0,1,46,1,20.00,0,0,0,0
3796,0,41.98,254.75,7.49,0,3,7,1,30.00,7,7,7,1
3796,0,41.98,254.75,7.49,0,6,5,0,0.00,5,4,5,0
3796,0,41.98,254.75,7.49,0,2,11,1,10.00,0,0,0,0
3796,1,41.98,94.00,7.49,1,9,9,0,0.00,9,9,9,0
3796,1,41.98,94.00,7.49,1,7,30,3,15.00,0,0,0,0
3796,1,41.98,94.00,7.49,1,8,9,0,0.00,0,0,0,0
3796,1,41.98,94.00,7.49,1,12,3,3,180.00,3,3,3,3
3797,0,42.48,256.75,6.96,0,3,9,0,0.00,9,9,9,0
3797,0,42.48,256.75,6.96,0,1,37,0,0.00,0,0,0,0
3797,0,42.48,256.75,6.96,0,2,12,0,0.00,0,0,0,0
3797,0,42.48,256.75,6.96,0,6,6,0,0.00,6,5,6,0
3797,1,42.48,57.50,6.96,1,12,3,3,180.00,3,3,3,3
3797,1,42.48,57.50,6.96,1,9,8,0,0.00,8,8,8,0
